file_name,doc_id,org,org_type,title,date,date_int,doc_type,field_tags,layer,source_url,retrieved_at,status,policy_tags,doc_nature
keidanren_2015_075.pdf,keidanren_2015_075,keidanren,経済団体,平成28年度税制改正に関する提言,2015-09-08,20150908,提言,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/075_honbun.pdf,2026-08-13,ok,税制・財政,主張・提言
keidanren_2015_074.pdf,keidanren_2015_074,keidanren,経済団体,「日本ブラジル経済連携協定」実現に向けたロードマップ,2015-09-01,20150901,提言,地域,公開,https://www.keidanren.or.jp/policy/2015/074.pdf,2026-08-13,ok,通商・国際経済・国際協力|産業政策・成長戦略,主張・提言
keidanren_2015_073.pdf,keidanren_2015_073,keidanren,経済団体,「水質汚濁に係る生活環境の保全に関する環境基準の見直し」（報告案）に対する意見,2015-08-31,20150831,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/073.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,主張・提言
keidanren_2015_072.pdf,keidanren_2015_072,keidanren,経済団体,2015年春季労使交渉・中小企業業種別妥結結果,2015-08-07,20150807,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/072.pdf,2026-08-13,ok,労働・雇用|中小企業,内部調査・会員アンケート
keidanren_2015_071.pdf,keidanren_2015_071,keidanren,経済団体,2015年夏季賞与・一時金 大手企業業種別妥結結果,2015-07-30,20150730,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/071.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2015_070.txt,keidanren_2015_070,keidanren,経済団体,アジア太平洋地域経済団体によるＴＰＰに関する声明,2015-07-27,20150727,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/070.html,2026-08-13,html_text,通商・国際経済・国際協力,主張・提言
keidanren_2015_069.txt,keidanren_2015_069,keidanren,経済団体,経団連 訪米ミッションの模様について,2015-07-21,20150721,提言,地域,公開,https://www.keidanren.or.jp/policy/2015/069.html,2026-08-13,html_text,通商・国際経済・国際協力,活動記録
keidanren_2015_068.txt,keidanren_2015_068,keidanren,経済団体,理工系女子育成のためのイベントとシンポジウムを開催します,2015-07-17,20150717,提言,企業社会,公開,https://www.keidanren.or.jp/policy/2015/068.html,2026-08-13,html_text,多様性・人権・ジェンダー|人材・教育,活動記録
keidanren_2015_067.txt,keidanren_2015_067,keidanren,経済団体,労働者派遣法改正案の早期成立を求める,2015-07-14,20150714,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/067.html,2026-08-13,html_text,労働・雇用|行政改革・規制改革,主張・提言
keidanren_2015_066.txt,keidanren_2015_066,keidanren,経済団体,第６回アジア・ビジネス・サミット共同声明,2015-07-13,20150713,提言,地域,公開,https://www.keidanren.or.jp/policy/2015/066.html,2026-08-13,html_text,通商・国際経済・国際協力|国土・住宅・交通・防災|エネルギー・環境,主張・提言
keidanren_2015_065.txt,keidanren_2015_065,keidanren,経済団体,新しい東北の創生に向けた共同声明,2015-07-09,20150709,提言,総合政策,公開,https://www.keidanren.or.jp/policy/2015/065.html,2026-08-13,html_text,地域経済・観光・地方創生|農林水産・食料|産業政策・成長戦略,主張・提言
keidanren_2015_064.txt,keidanren_2015_064,keidanren,経済団体,名古屋議定書に関する検討の視点,2015-07-03,20150703,提言,環境,公開,https://www.keidanren.or.jp/policy/2015/064.html,2026-08-13,html_text,エネルギー・環境|通商・国際経済・国際協力|産業政策・成長戦略,主張・提言
keidanren_2015_062.pdf,keidanren_2015_062,keidanren,経済団体,長期エネルギー需給見通し（案）に対する意見,2015-07-01,20150701,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/062.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,主張・提言
keidanren_2015_061.pdf,keidanren_2015_061,keidanren,経済団体,「日本の約束草案（政府原案）」に対する意見,2015-06-29,20150629,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/061.pdf,2026-08-13,ok,エネルギー・環境|外交・安全保障・経済安全保障,主張・提言
keidanren_2015_063.txt,keidanren_2015_063,keidanren,経済団体,「さんきゅうパパプロジェクト」への協力,2015-06-29,20150629,提言,経済政策,公開,https://www.keidanren.or.jp/policy/2015/063.html,2026-08-13,html_text,こども・子育て・人口|多様性・人権・ジェンダー,活動記録
keidanren_2015_060.pdf,keidanren_2015_060,keidanren,経済団体,2015年春季労使交渉・大手企業業種別妥結結果,2015-06-19,20150619,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/060.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2015_059.txt,keidanren_2015_059,keidanren,経済団体,BEPS行動8（評価困難な無形資産）に係わる公開討議草案に対する意見,2015-06-18,20150618,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/059.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_058.txt,keidanren_2015_058,keidanren,経済団体,BEPS行動6（条約の濫用防止）に係わる改訂討議草案に対する意見,2015-06-17,20150617,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/058.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_057.txt,keidanren_2015_057,keidanren,経済団体,BEPS行動7（PE認定の人為的回避の防止）に係わる改訂公開討議草案に対する意見,2015-06-12,20150612,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/057.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_056.txt,keidanren_2015_056,keidanren,経済団体,「骨太方針2015」の策定に向けた被用者保険関係５団体の意見,2015-06-05,20150605,意見,経済政策,公開,https://www.keidanren.or.jp/policy/2015/056.html,2026-08-13,html_text,社会保障（年金・医療・介護）|税制・財政,主張・提言
keidanren_2015_054.txt,keidanren_2015_054,keidanren,経済団体,豊かで活力ある日本を再生する,2015-06-02,20150602,提言,総合政策,公開,https://www.keidanren.or.jp/policy/2015/054.html,2026-08-13,html_text,マクロ経済・経済財政運営|産業政策・成長戦略|労働・雇用,主張・提言
keidanren_2015_052.txt,keidanren_2015_052,keidanren,経済団体,BEPS行動8（費用分担取極）に係わる公開討議草案に対する意見,2015-05-29,20150529,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/052.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_053.pdf,keidanren_2015_053,keidanren,経済団体,Ｂ７コミュニケの主要ポイント,2015-05-20,20150520,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/053_B7-Communique.pdf,2026-08-13,ok,通商・国際経済・国際協力|イノベーション・科学技術・スタートアップ|産業政策・成長戦略,主張・提言
keidanren_2015_048.pdf,keidanren_2015_048,keidanren,経済団体,財政健全化計画の策定に向けた提言,2015-05-19,20150519,提言,経済政策,公開,https://www.keidanren.or.jp/policy/2015/048_honbun.pdf,2026-08-13,ok,税制・財政|マクロ経済・経済財政運営|社会保障（年金・医療・介護）,主張・提言
keidanren_2015_049.pdf,keidanren_2015_049,keidanren,経済団体,2014年度 日本の国際競争力調査結果,2015-05-19,20150519,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/049_honbun.pdf,2026-08-13,ok,産業政策・成長戦略|通商・国際経済・国際協力,内部調査・会員アンケート
keidanren_2015_050.pdf,keidanren_2015_050,keidanren,経済団体,多角的自由貿易投資体制の再構築を求める,2015-05-19,20150519,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/050_honbun.pdf,2026-08-13,ok,通商・国際経済・国際協力,主張・提言
keidanren_2015_047.txt,keidanren_2015_047,keidanren,経済団体,イノベーション推進を担う新興企業等の創出を目指して,2015-05-19,20150519,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/047.html,2026-08-13,html_text,イノベーション・科学技術・スタートアップ|地域経済・観光・地方創生|産業政策・成長戦略,主張・提言
keidanren_2015_046.pdf,keidanren_2015_046,keidanren,経済団体,「経済界と農業界の連携強化ワーキンググループ」提携プロジェクト創出に向けた取り組みについて,2015-05-15,20150515,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/046_thema.pdf,2026-08-13,ok,農林水産・食料|産業政策・成長戦略|イノベーション・科学技術・スタートアップ,活動記録
keidanren_2015_045.pdf,keidanren_2015_045,keidanren,経済団体,一般社団・財団法人法施行規則による一般社団法人の各種書類のひな型（改訂版）,2015-05-07,20150507,提言,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/045.pdf,2026-08-13,ok,企業経営・ガバナンス・サステナビリティ|行政改革・規制改革,主張・提言
keidanren_2015_044.txt,keidanren_2015_044,keidanren,経済団体,BEPS行動3（CFC税制）に係わる公開討議草案に対する意見,2015-04-30,20150430,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/044.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_043.txt,keidanren_2015_043,keidanren,経済団体,BEPS行動12（義務的情報開示ルール）に係わる公開討議草案に対する意見,2015-04-28,20150428,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/043.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_042.pdf,keidanren_2015_042,keidanren,経済団体,2014年9月度 退職金・年金に関する実態調査結果,2015-04-28,20150428,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/042.pdf,2026-08-13,ok,社会保障（年金・医療・介護）|労働・雇用,内部調査・会員アンケート
keidanren_2015_041.txt,keidanren_2015_041,keidanren,経済団体,経団連・ビジネスヨーロッパ共同リリース,2015-04-23,20150423,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/041.html,2026-08-13,html_text,通商・国際経済・国際協力,活動記録
keidanren_2015_037.pdf,keidanren_2015_037,keidanren,経済団体,人口減少への対応は待ったなし,2015-04-14,20150414,提言,経済政策,公開,https://www.keidanren.or.jp/policy/2015/037_honbun.pdf,2026-08-13,ok,こども・子育て・人口|労働・雇用|地域経済・観光・地方創生,主張・提言
keidanren_2015_038.pdf,keidanren_2015_038,keidanren,経済団体,わが国経済外交のあり方に関する提言,2015-04-14,20150414,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/038_honbun.pdf,2026-08-13,ok,外交・安全保障・経済安全保障|通商・国際経済・国際協力|エネルギー・環境,主張・提言
keidanren_2015_036.pdf,keidanren_2015_036,keidanren,経済団体,社会保障分野のマイナンバー制度導入説明会,2015-04-13,20150413,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2015/036_shiryo1.pdf,2026-08-13,ok,デジタル・情報通信|社会保障（年金・医療・介護）|行政改革・規制改革,活動記録
keidanren_2015_035.pdf,keidanren_2015_035,keidanren,経済団体,会社法施行規則及び会社計算規則による株式会社の各種書類のひな型（改訂版）,2015-04-10,20150410,提言,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/035.pdf,2026-08-13,ok,企業経営・ガバナンス・サステナビリティ|行政改革・規制改革,主張・提言
keidanren_2015_034.txt,keidanren_2015_034,keidanren,経済団体,行政改革のあり方に関する論点整理,2015-04-06,20150406,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/034.html,2026-08-13,html_text,行政改革・規制改革|政治・統治機構・憲法,主張・提言
keidanren_2015_031.pdf,keidanren_2015_031,keidanren,経済団体,2030年に向けた経団連低炭素社会実行計画（フェーズⅡ）,2015-04-06,20150406,提言,環境,公開,https://www.keidanren.or.jp/policy/2015/031_honbun.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,主張・提言
keidanren_2015_032.pdf,keidanren_2015_032,keidanren,経済団体,新たなエネルギーミックスの策定に向けて,2015-04-06,20150406,提言,環境,公開,https://www.keidanren.or.jp/policy/2015/032_honbun.pdf,2026-08-13,ok,エネルギー・環境|マクロ経済・経済財政運営,主張・提言
keidanren_2015_033.pdf,keidanren_2015_033,keidanren,経済団体,地球規模の削減に向け実効ある気候変動政策を求める,2015-04-06,20150406,提言,環境,公開,https://www.keidanren.or.jp/policy/2015/033_honbun.pdf,2026-08-13,ok,エネルギー・環境|通商・国際経済・国際協力|産業政策・成長戦略,主張・提言
keidanren_2015_030.pdf,keidanren_2015_030,keidanren,経済団体,エネルギー問題に関する緊急アンケート結果,2015-04-02,20150402,資料,環境,公開,https://www.keidanren.or.jp/policy/2015/030.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,内部調査・会員アンケート
keidanren_2015_029.pdf,keidanren_2015_029,keidanren,経済団体,2014年 夏季・冬季 賞与・一時金調査結果,2015-03-27,20150327,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/029.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2015_039.pdf,keidanren_2015_039,keidanren,経済団体,2014年度 低炭素社会実行計画 第三者評価委員会 評価報告書,2015-03-18,20150318,報告書,環境,公開,https://www.keidanren.or.jp/policy/2015/039.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,外部・第三者資料
keidanren_2015_026.pdf,keidanren_2015_026,keidanren,経済団体,未来創造に資する「科学技術イノベーション基本計画」への進化を求める,2015-03-17,20150317,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2015/026_honbun.pdf,2026-08-13,ok,イノベーション・科学技術・スタートアップ|産業政策・成長戦略|地域経済・観光・地方創生,主張・提言
keidanren_2015_025.pdf,keidanren_2015_025,keidanren,経済団体,海洋産業の振興に向けた提言,2015-03-17,20150317,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/025_honbun.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略|イノベーション・科学技術・スタートアップ,主張・提言
keidanren_2015_024.pdf,keidanren_2015_024,keidanren,経済団体,日EU規制協力に関する提言,2015-03-17,20150317,提言,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/024_honbun.pdf,2026-08-13,ok,通商・国際経済・国際協力|行政改革・規制改革,主張・提言
keidanren_2015_023.pdf,keidanren_2015_023,keidanren,経済団体,環境自主行動計画〔循環型社会形成編〕,2015-03-17,20150317,提言,環境,公開,https://www.keidanren.or.jp/policy/2015/023_gaiyo.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,内部調査・会員アンケート
keidanren_2015_028.pdf,keidanren_2015_028,keidanren,経済団体,グローバル人材の育成・活用に向けて求められる取り組みに関するアンケート結果,2015-03-17,20150317,資料,企業社会,公開,https://www.keidanren.or.jp/policy/2015/028_honbun.pdf,2026-08-13,ok,人材・教育|労働・雇用,内部調査・会員アンケート
keidanren_2015_027.pdf,keidanren_2015_027,keidanren,経済団体,「電気事業者による再生可能エネルギー電気の調達に関する特別措置法施行規則の一部を改正する省令案等」に対する意見,2015-03-11,20150311,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/027.pdf,2026-08-13,ok,エネルギー・環境,主張・提言
keidanren_2015_021.pdf,keidanren_2015_021,keidanren,経済団体,マイナンバー制度への対応準備のお願い,2015-03-09,20150309,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2015/021.pdf,2026-08-13,ok,デジタル・情報通信|行政改革・規制改革|企業経営・ガバナンス・サステナビリティ,主張・提言
keidanren_2015_019.txt,keidanren_2015_019,keidanren,経済団体,日印ビジネスサミットに関するＣＩＩ・経団連共同記者発表,2015-02-27,20150227,提言,地域,公開,https://www.keidanren.or.jp/policy/2015/019.html,2026-08-13,html_text,通商・国際経済・国際協力,活動記録
keidanren_2015_018.txt,keidanren_2015_018,keidanren,経済団体,個人情報保護法等の制度改正に向けた意見,2015-02-17,20150217,意見,産業技術,公開,https://www.keidanren.or.jp/policy/2015/018.html,2026-08-13,html_text,デジタル・情報通信|産業政策・成長戦略,主張・提言
keidanren_2015_017.pdf,keidanren_2015_017,keidanren,経済団体,サイバーセキュリティ対策の強化に向けた提言,2015-02-17,20150217,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2015/017_honbun.pdf,2026-08-13,ok,デジタル・情報通信|外交・安全保障・経済安全保障|産業政策・成長戦略,主張・提言
keidanren_2015_016.pdf,keidanren_2015_016,keidanren,経済団体,防災・減災に資する技術等の普及・開発促進に向けて,2015-02-17,20150217,提言,企業社会,公開,https://www.keidanren.or.jp/policy/2015/016_honbun.pdf,2026-08-13,ok,国土・住宅・交通・防災|イノベーション・科学技術・スタートアップ,主張・提言
keidanren_2015_015.pdf,keidanren_2015_015,keidanren,経済団体,第58回 福利厚生費調査結果報告,2015-02-12,20150212,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/015_honbun.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2015_014.txt,keidanren_2015_014,keidanren,経済団体,活力溢れる地方経済の実現,2015-02-10,20150210,提言,国土政策,公開,https://www.keidanren.or.jp/policy/2015/014.html,2026-08-13,html_text,地域経済・観光・地方創生|中小企業|労働・雇用,主張・提言
keidanren_2015_012.txt,keidanren_2015_012,keidanren,経済団体,BEPS行動4（利子控除）に係わる公開討議草案に対する意見,2015-02-06,20150206,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/012.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力|金融・資本市場,主張・提言
keidanren_2015_011.txt,keidanren_2015_011,keidanren,経済団体,BEPS行動8～10（リスク・再構築・特別措置）に係わる公開討議草案に対する意見,2015-02-06,20150206,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/011.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_010.txt,keidanren_2015_010,keidanren,経済団体,BEPS行動10（利益分割）に係わる公開討議草案に対する意見,2015-02-06,20150206,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/010.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_009.pdf,keidanren_2015_009,keidanren,経済団体,2014年6月度 定期賃金調査結果,2015-01-30,20150130,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/009.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2015_022.pdf,keidanren_2015_022,keidanren,経済団体,日本学術会議のあり方の見直しに向けて,2015-01-29,20150129,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2015/022.pdf,2026-08-13,ok,イノベーション・科学技術・スタートアップ|行政改革・規制改革|政治・統治機構・憲法,主張・提言
keidanren_2015_013.pdf,keidanren_2015_013,keidanren,経済団体,「経済外交のあり方に関するアンケート」結果概要,2015-01-29,20150129,資料,貿易投資,公開,https://www.keidanren.or.jp/policy/2015/013.pdf,2026-08-13,ok,外交・安全保障・経済安全保障|通商・国際経済・国際協力,内部調査・会員アンケート
keidanren_2015_008.txt,keidanren_2015_008,keidanren,経済団体,ＩＦＩＡＲ（監査監督機関国際フォーラム）恒久的事務局の東京誘致について,2015-01-26,20150126,提言,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/008.html,2026-08-13,html_text,金融・資本市場|通商・国際経済・国際協力,主張・提言
keidanren_2015_007.pdf,keidanren_2015_007,keidanren,経済団体,「第三次循環型社会形成推進基本計画の進捗状況の第１回点検結果について（暫定版）」に対する意見,2015-01-21,20150121,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/007.pdf,2026-08-13,ok,エネルギー・環境|産業政策・成長戦略,主張・提言
keidanren_2015_006.txt,keidanren_2015_006,keidanren,経済団体,2015年版経営労働政策委員会報告,2015-01-20,20150120,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/006.html,2026-08-13,html_text,労働・雇用|人材・教育|マクロ経済・経済財政運営,主張・提言
keidanren_2015_020.pdf,keidanren_2015_020,keidanren,経済団体,2014年人事・労務に関するトップ・マネジメント調査結果,2015-01-20,20150120,提言,労働,公開,https://www.keidanren.or.jp/policy/2015/020.pdf,2026-08-13,ok,労働・雇用|人材・教育,内部調査・会員アンケート
keidanren_2015_005.txt,keidanren_2015_005,keidanren,経済団体,BEPS行動14（効果的な紛争解決メカニズムの策定）に係わる公開討議草案に対する意見,2015-01-16,20150116,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/005.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2015_004.pdf,keidanren_2015_004,keidanren,経済団体,わが国農業の持続的発展と競争力強化・成長産業化に向けて,2015-01-16,20150116,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2015/004_honbun.pdf,2026-08-13,ok,農林水産・食料|産業政策・成長戦略|イノベーション・科学技術・スタートアップ,主張・提言
keidanren_2015_003.pdf,keidanren_2015_003,keidanren,経済団体,「電気事業者による再生可能エネルギー電気の調達に関する特別措置法施行規則の一部を改正する省令案等」への意見,2015-01-09,20150109,意見,環境,公開,https://www.keidanren.or.jp/policy/2015/003.pdf,2026-08-13,ok,エネルギー・環境,主張・提言
keidanren_2015_002.txt,keidanren_2015_002,keidanren,経済団体,BEPS行動7（PE認定の人為的回避の防止）に係わる公開討議草案に対する意見,2015-01-06,20150106,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2015/002.html,2026-08-13,html_text,税制・財政|通商・国際経済・国際協力,主張・提言
keidanren_2014_112.pdf,keidanren_2014_112,keidanren,経済団体,2014年1～6月実施分 昇給、ベースアップ実施状況調査結果,2014-12-26,20141226,資料,労働,公開,https://www.keidanren.or.jp/policy/2014/112.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2014_111.txt,keidanren_2014_111,keidanren,経済団体,「独占禁止法審査手続についての懇談会報告書」について,2014-12-25,20141225,報告書,経済基盤,公開,https://www.keidanren.or.jp/policy/2014/111.html,2026-08-13,html_text,行政改革・規制改革|政治・統治機構・憲法|企業経営・ガバナンス・サステナビリティ,主張・提言
keidanren_2014_110.txt,keidanren_2014_110,keidanren,経済団体,新内閣に望む,2014-12-24,20141224,提言,総合政策,公開,https://www.keidanren.or.jp/policy/2014/110.html,2026-08-13,html_text,マクロ経済・経済財政運営|税制・財政|産業政策・成長戦略,主張・提言
keidanren_2014_109.pdf,keidanren_2014_109,keidanren,経済団体,2014年年末賞与・一時金 大手企業業種別妥結結果,2014-12-19,20141219,提言,労働,公開,https://www.keidanren.or.jp/policy/2014/109.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2014_108.pdf,keidanren_2014_108,keidanren,経済団体,地球温暖化対策税の使途拡大等に反対する,2014-12-17,20141217,提言,環境,公開,https://www.keidanren.or.jp/policy/2014/108_honbun.pdf,2026-08-13,ok,エネルギー・環境|税制・財政,主張・提言
keidanren_2014_106.pdf,keidanren_2014_106,keidanren,経済団体,2013年度（第58回）福利厚生費調査結果の概要,2014-12-16,20141216,提言,労働,公開,https://www.keidanren.or.jp/policy/2014/106.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2014_105.pdf,keidanren_2014_105,keidanren,経済団体,マイナンバーガイドライン説明会,2014-12-09,20141209,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2014/105_shiryo1.pdf,2026-08-13,ok,デジタル・情報通信|行政改革・規制改革,活動記録
keidanren_2014_104.txt,keidanren_2014_104,keidanren,経済団体,第24回 経団連‐全経連首脳懇談会 共同声明,2014-12-01,20141201,提言,地域,公開,https://www.keidanren.or.jp/policy/2014/104.html,2026-08-13,html_text,通商・国際経済・国際協力,活動記録
keidanren_2014_103.pdf,keidanren_2014_103,keidanren,経済団体,開発協力大綱案に対する経団連のコメント,2014-11-27,20141127,意見,国際協力,公開,https://www.keidanren.or.jp/policy/2014/103_beppyo.pdf,2026-08-13,ok,通商・国際経済・国際協力|外交・安全保障・経済安全保障,主張・提言
keidanren_2014_102.txt,keidanren_2014_102,keidanren,経済団体,日本ミャンマー合同経済会議 共同声明,2014-11-26,20141126,提言,地域,公開,https://www.keidanren.or.jp/policy/2014/102.html,2026-08-13,html_text,通商・国際経済・国際協力|産業政策・成長戦略,活動記録
keidanren_2014_101.txt,keidanren_2014_101,keidanren,経済団体,コンテンツの海外展開に向けたローカライズ・プロモーションの支援継続に関する緊急要望,2014-11-18,20141118,要望,産業政策,公開,https://www.keidanren.or.jp/policy/2014/101.html,2026-08-13,html_text,産業政策・成長戦略|地域経済・観光・地方創生|通商・国際経済・国際協力,主張・提言
keidanren_2014_092.pdf,keidanren_2014_092,keidanren,経済団体,今後の少子化対策への要望,2014-11-18,20141118,要望,経済政策,公開,https://www.keidanren.or.jp/policy/2014/092_honbun.pdf,2026-08-13,ok,こども・子育て・人口|社会保障（年金・医療・介護）|労働・雇用,主張・提言
keidanren_2014_093.pdf,keidanren_2014_093,keidanren,経済団体,国家ブランドの構築に向けた提言,2014-11-18,20141118,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2014/093_honbun.pdf,2026-08-13,ok,通商・国際経済・国際協力|産業政策・成長戦略|外交・安全保障・経済安全保障,主張・提言
keidanren_2014_094.pdf,keidanren_2014_094,keidanren,経済団体,わが国企業の競争力強化に向けて,2014-11-18,20141118,提言,産業政策,公開,https://www.keidanren.or.jp/policy/2014/094_honbun.pdf,2026-08-13,ok,産業政策・成長戦略|中小企業|地域経済・観光・地方創生,主張・提言
keidanren_2014_095.pdf,keidanren_2014_095,keidanren,経済団体,第５次出入国管理基本計画策定に向けた意見,2014-11-18,20141118,意見,産業政策,公開,https://www.keidanren.or.jp/policy/2014/095_honbun.pdf,2026-08-13,ok,労働・雇用|人材・教育|外交・安全保障・経済安全保障,主張・提言
keidanren_2014_099.txt,keidanren_2014_099,keidanren,経済団体,第５期科学技術基本計画の策定に向けて,2014-11-18,20141118,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2014/099.html,2026-08-13,html_text,イノベーション・科学技術・スタートアップ|産業政策・成長戦略|地域経済・観光・地方創生,主張・提言
keidanren_2014_098.pdf,keidanren_2014_098,keidanren,経済団体,宇宙基本計画に向けた提言,2014-11-18,20141118,提言,産業技術,公開,https://www.keidanren.or.jp/policy/2014/098_honbun.pdf,2026-08-13,ok,イノベーション・科学技術・スタートアップ|外交・安全保障・経済安全保障|産業政策・成長戦略,主張・提言
keidanren_2014_096.pdf,keidanren_2014_096,keidanren,経済団体,地球温暖化対策に関する提言,2014-11-18,20141118,提言,環境,公開,https://www.keidanren.or.jp/policy/2014/096_honbun.pdf,2026-08-13,ok,エネルギー・環境|通商・国際経済・国際協力,主張・提言
keidanren_2014_097.pdf,keidanren_2014_097,keidanren,経済団体,戦略的なインフラ・システムの海外展開に向けて,2014-11-18,20141118,提言,国際協力,公開,https://www.keidanren.or.jp/policy/2014/097_honbun.pdf,2026-08-13,ok,通商・国際経済・国際協力|産業政策・成長戦略|国土・住宅・交通・防災,主張・提言
keidanren_2014_100.txt,keidanren_2014_100,keidanren,経済団体,TICAD Vのフォローアップの加速を求める,2014-11-18,20141118,提言,地域,公開,https://www.keidanren.or.jp/policy/2014/100.html,2026-08-13,html_text,通商・国際経済・国際協力|産業政策・成長戦略|人材・教育,主張・提言
keidanren_2014_089.txt,keidanren_2014_089,keidanren,経済団体,「公正取引委員会の意見聴取に関する規則」（案）に対する意見,2014-10-31,20141031,意見,経済基盤,公開,https://www.keidanren.or.jp/policy/2014/089.html,2026-08-13,html_text,行政改革・規制改革|政治・統治機構・憲法,主張・提言
keidanren_2014_088.pdf,keidanren_2014_088,keidanren,経済団体,2014年3月卒「新規学卒者決定初任給調査結果」,2014-10-31,20141031,提言,労働,公開,https://www.keidanren.or.jp/policy/2014/088.pdf,2026-08-13,ok,労働・雇用,内部調査・会員アンケート
keidanren_2014_087.pdf,keidanren_2014_087,keidanren,経済団体,ロシアのビジネス環境等に関するアンケート（2014年度）結果,2014-10-27,20141027,資料,地域,公開,https://www.keidanren.or.jp/policy/2014/087.pdf,2026-08-13,ok,通商・国際経済・国際協力,内部調査・会員アンケート
